Path,Valence,Energy
./data/lpd/lpd_cleansed/A/X/T/TRAXTII128F93297ED/3f5c59daec38e5e71acef7134cac656e.npz,0.108,0.64
./data/lpd/lpd_cleansed/A/X/T/TRAXTFA128E0792E8B/cb7ba6b651f6a785aea60c7448dfb45a.npz,0.841,0.864
./data/lpd/lpd_cleansed/A/X/V/TRAXVGE128E0783F1D/eb968638fcc738edec6b3a2dc9dad3e8.npz,0.731,0.948
./data/lpd/lpd_cleansed/A/X/L/TRAXLZU12903D05F94/97c85b63dea1eb3dea42a5f3d5d84d02.npz,0.914,0.939
./data/lpd/lpd_cleansed/A/X/L/TRAXLOW128F42542A6/20c708f11e7d66d0171e8e73b2521479.npz,0.253,0.586
./data/lpd/lpd_cleansed/A/X/X/TRAXXHR128F4267F44/2c136e76c20aed82168d039fef8ad6bf.npz,0.51,0.725
./data/lpd/lpd_cleansed/A/X/R/TRAXRXT12903CB0108/1e47c769020ae31d7622c962ffde6e6a.npz,0.463,0.266
./data/lpd/lpd_cleansed/A/X/R/TRAXRYT128F14A9D2E/623432de7e9b5aac4764411ebf4b2227.npz,0.514,0.927
./data/lpd/lpd_cleansed/A/P/B/TRAPBPG128F1458366/6fb83deeca9bef2b4609c2debd4d9e3e.npz,0.541,0.905
./data/lpd/lpd_cleansed/A/P/B/TRAPBWK12903CFF35A/144af66bcf284ac63604916193dda194.npz,0.331,0.791
./data/lpd/lpd_cleansed/A/P/B/TRAPBPB128F933FAAA/bbc5abc9d61b9d58b2dd8544163e73d7.npz,0,0.907
./data/lpd/lpd_cleansed/A/P/S/TRAPSGZ128F4245E6A/0b6e79c12a1becd3605ecb378f1d9f7f.npz,0.399,0.654
./data/lpd/lpd_cleansed/A/P/S/TRAPSEV12903CD4335/7e8c6fcd7d7fed81faf84764f85ec068.npz,0.934,0.848
./data/lpd/lpd_cleansed/A/P/S/TRAPSNH128F425DD7E/b1dc69e77320e3b474a1c0b34ac0de23.npz,0.162,0.514
./data/lpd/lpd_cleansed/A/P/F/TRAPFCP128F92D772E/e6189e77aaca069eeaee516d1dd49995.npz,0.461,0.566
./data/lpd/lpd_cleansed/A/P/F/TRAPFRD12903CB7456/22c22de964d3377ea7d18308585ebdb9.npz,0.325,0.53
./data/lpd/lpd_cleansed/A/P/Q/TRAPQZW128F92EF963/74f12be11403644449c70dd6dde1d18a.npz,0.101,0.392
./data/lpd/lpd_cleansed/A/P/Q/TRAPQQP128F42142F6/1d9d7efb44b3f5e18c3ee612fc6defd0.npz,0.0974,0.0895
./data/lpd/lpd_cleansed/A/P/W/TRAPWYC128F92F6EA9/ff050fdfaec2576491bb6ba3a67000a2.npz,0.502,0.951
./data/lpd/lpd_cleansed/A/P/W/TRAPWKO128F92EE0BB/cfb1fda2ebff16f040cbec199b40a20d.npz,0.942,0.727
./data/lpd/lpd_cleansed/A/P/Y/TRAPYAV128F14685E3/67924d09f23aa9188a9ca33a8e324b10.npz,0.502,0.746
./data/lpd/lpd_cleansed/A/P/C/TRAPCGP128F42264D9/889b994d613b86ae51a65dcf3579b5be.npz,0.688,0.654
./data/lpd/lpd_cleansed/A/P/C/TRAPCFZ128E0783710/ec33f3a3c24d3fcdb8fd3bed76112969.npz,0.481,0.935
./data/lpd/lpd_cleansed/A/P/U/TRAPUGJ128F4285CFE/86fcdce96a46132c168b212582111c68.npz,0.796,0.761
./data/lpd/lpd_cleansed/A/P/H/TRAPHVG128F14595A7/1455cfbb188cace9559696ba5733494c.npz,0.796,0.448
./data/lpd/lpd_cleansed/A/P/V/TRAPVPK128F93055E8/9cbeabb5f08aa5102af322e63e760426.npz,0.179,0.578
./data/lpd/lpd_cleansed/A/P/V/TRAPVQY128F9333E52/fda4f8c9d7532dfbc50bc92c952f0942.npz,0.38,0.62
./data/lpd/lpd_cleansed/A/P/L/TRAPLDH128F428C595/d9544d7f3a4642a3e096c97aa7d04603.npz,0.15,0.521
./data/lpd/lpd_cleansed/A/P/L/TRAPLMG128F428E2E6/bdc67b45d8057c8abc5f32416a4cdbf4.npz,0.702,0.779
./data/lpd/lpd_cleansed/A/P/X/TRAPXAZ12903CE8711/9fecf8b208f0630385dafe0e14ab824d.npz,0.318,0.35
./data/lpd/lpd_cleansed/A/P/P/TRAPPUJ128F931B3D1/17cdd965873cbdc560e7b0abc31ae416.npz,0.386,0.455
./data/lpd/lpd_cleansed/A/P/R/TRAPRWQ128F92E9CCD/d9e3c07d96e541bdfb7ce290e278cdc7.npz,0.32,0.261
./data/lpd/lpd_cleansed/A/P/E/TRAPEMH128F934B6BF/7977cbeff218ddd7ce3c8c28cb874745.npz,0.546,0.968
./data/lpd/lpd_cleansed/A/P/E/TRAPECP128E078F91C/5ac9a3c87d8ef6c08430328221aa6daa.npz,0.482,0.674
./data/lpd/lpd_cleansed/A/P/E/TRAPEOD128F93354C8/bca754549bd7b1cf7a4f3f997e92edfd.npz,0.795,0.535
./data/lpd/lpd_cleansed/A/G/A/TRAGAPY128F92F5DDE/f9c761b856b0405eafb33aa8a3005d73.npz,0.257,0.622
./data/lpd/lpd_cleansed/A/G/A/TRAGACS128E078E74D/bb4c6a16c4c232a2bc4468f1fbfc1047.npz,0.744,0.901
./data/lpd/lpd_cleansed/A/G/O/TRAGORW128F14AA843/1e1e6d30f17099b36f8aeeeb0534438c.npz,0.946,0.758
./data/lpd/lpd_cleansed/A/G/C/TRAGCPC128F423F990/f0b04b61e0169744da86dedbd687ce35.npz,0.616,0.813
./data/lpd/lpd_cleansed/A/G/C/TRAGCTZ128F4290974/5801d42cdcae329ca8153f6125fb140d.npz,0.771,0.39
./data/lpd/lpd_cleansed/A/G/C/TRAGCDU128F421C35F/0b127575b532fa4a1c30d20d5d340ca4.npz,0.698,0.693
./data/lpd/lpd_cleansed/A/G/U/TRAGUHD128F92DE226/e6a4afe05f022c891bfe081d4be261db.npz,0.366,0.517
./data/lpd/lpd_cleansed/A/G/U/TRAGUYM128E0784428/c0faa653e4a9a49fa96b871f7b283951.npz,0.512,0.416
./data/lpd/lpd_cleansed/A/G/N/TRAGNKX128F92FCAD3/d98876dfac8c803b680438999da1496a.npz,0.327,0.681
./data/lpd/lpd_cleansed/A/G/H/TRAGHBO128F92D8C9E/2b8162c2650f3d98924ea90dc08f3c79.npz,0.135,0.125
./data/lpd/lpd_cleansed/A/G/H/TRAGHBP128E0793AF7/e68a43be3c37839c28a33af01757db3b.npz,0.608,0.448
./data/lpd/lpd_cleansed/A/G/H/TRAGHDW128E078A83F/ff3778dd750ffcd97f54d0695b373a23.npz,0.42,0.547
./data/lpd/lpd_cleansed/A/G/T/TRAGTVW128F930B15A/0ec9675c38cf513cfb3e2d7104bb3e9b.npz,0.874,0.797
./data/lpd/lpd_cleansed/A/G/V/TRAGVSG128F42782F2/acd81ca74efad687bece690c4d708447.npz,0.489,0.383
./data/lpd/lpd_cleansed/A/G/I/TRAGIOL128F4285329/abb26c318102d2ef39e86c6fe6f84890.npz,0.466,0.73
./data/lpd/lpd_cleansed/A/G/L/TRAGLHP128F9326F9F/0e6742ccd6cf919277ee1e4e95774562.npz,0.407,0.409
./data/lpd/lpd_cleansed/A/G/G/TRAGGXK12903CDA84B/9a76458db0b95065a8a3af64b593e7d1.npz,0.963,0.755
./data/lpd/lpd_cleansed/A/G/R/TRAGRMQ12903CA69AC/2f4c6a48b2afe26c3da64ae36a4cc160.npz,0.0609,0.827
./data/lpd/lpd_cleansed/A/G/E/TRAGEFB128F92C6CA9/9ad165399d518a13663c97586a8ee74a.npz,0.397,0.692
./data/lpd/lpd_cleansed/A/G/E/TRAGETL128F1492172/2a21d9ba6c3ad1b5ee3cf1457705b6eb.npz,0.417,0.425
./data/lpd/lpd_cleansed/A/R/D/TRARDNR128F42264DF/06579f510008a95ed32c4868200616b8.npz,0.634,0.655
./data/lpd/lpd_cleansed/A/R/B/TRARBGR128F42264D1/71d60c8a5cb150128d9fe2a043f84157.npz,0.961,0.501
./data/lpd/lpd_cleansed/A/R/K/TRARKBB128F92E9468/d5bcfbff92f5cc1875047a962dfb9228.npz,0.129,0.452
./data/lpd/lpd_cleansed/A/R/F/TRARFVY128F93086DE/579a2bc1f9ac2bddf456b3d87dadc40a.npz,0.586,0.557
./data/lpd/lpd_cleansed/A/R/J/TRARJEM128F92E444D/e73ab7952069dceeda28c73b354c6938.npz,0.698,0.413
./data/lpd/lpd_cleansed/A/R/J/TRARJPL128F931C7D2/3e2e99e4c80681defbb6d4199aca53df.npz,0.638,0.218
./data/lpd/lpd_cleansed/A/R/Y/TRARYCL128F1456224/4b9850267919763bd921a2615f594ea5.npz,0.299,0.322
./data/lpd/lpd_cleansed/A/R/C/TRARCZH12903CF7D2F/9b6daa1bd54bb76bb396274ef6d467fa.npz,0.812,0.623
./data/lpd/lpd_cleansed/A/R/N/TRARNFR12903CD9969/f101907faf53868f05170fabda5f535d.npz,0.0602,0.882
./data/lpd/lpd_cleansed/A/R/H/TRARHHU128F92D0CAF/080ba7d777ee065f0045bd5c1a7e3465.npz,0.847,0.79
./data/lpd/lpd_cleansed/A/R/V/TRARVKX128F92F0D24/08658b279f5c4c80ac8edea7c9e84cc9.npz,0.627,0.609
./data/lpd/lpd_cleansed/A/R/I/TRARIBY128F4273287/c1c7a624380d88176b095ba65548bc14.npz,0.371,0.787
./data/lpd/lpd_cleansed/A/R/I/TRARIHF12903CB2756/eb968638fcc738edec6b3a2dc9dad3e8.npz,0.731,0.948
./data/lpd/lpd_cleansed/A/R/X/TRARXLM128EF33FE9F/2040628b0b8c28cc4f14827e5466742c.npz,0.896,0.958
./data/lpd/lpd_cleansed/A/R/P/TRARPQA128F9313942/8a53992ff8d80de41c1b4d12803b1495.npz,0.272,0.827
./data/lpd/lpd_cleansed/A/R/G/TRARGCD128F422DCA1/f7ffce685d24a93821d579a8b169c239.npz,0.192,0.621
./data/lpd/lpd_cleansed/A/R/R/TRARRAQ128F427EEF8/ed10bec6f0fa34be21fd85da245ff677.npz,0.612,0.625
./data/lpd/lpd_cleansed/A/R/R/TRARRNK12903D0C0DA/1f87d845bea0c6c9f5086ceb976ce3e4.npz,0.984,0.766
./data/lpd/lpd_cleansed/A/R/R/TRARREW128F92CD3D9/b68a23781b9b67d4332fbaaa02d421b0.npz,0.184,0.228
./data/lpd/lpd_cleansed/A/R/E/TRAREKF12903CD821E/99beef2cdb3f100691d4a2e7e5b82ebd.npz,0.268,0.266
./data/lpd/lpd_cleansed/A/R/E/TRAREYA128F932AD75/6c88022b86c00f7bd5d4d3e84ec1a075.npz,0.535,0.367
./data/lpd/lpd_cleansed/A/E/B/TRAEBPG128F14AA0DA/c88cdb7c0a26d993aa161f0620290bd0.npz,0.963,0.871
./data/lpd/lpd_cleansed/A/E/B/TRAEBRA12903CAD82E/0e987452bd05f44453e298ed85a686bf.npz,0.213,0.835
./data/lpd/lpd_cleansed/A/E/K/TRAEKBV12903CFCE2F/b23eb7f99a9d4575c29ff7aaa5fbcb16.npz,0.0375,0.597
./data/lpd/lpd_cleansed/A/E/M/TRAEMNZ128F9334662/fc0b678a0333582a745f35802220c340.npz,0.439,0.819
./data/lpd/lpd_cleansed/A/E/M/TRAEMDX128F42769A9/7e8c6fcd7d7fed81faf84764f85ec068.npz,0.934,0.848
./data/lpd/lpd_cleansed/A/E/A/TRAEAWW128F42975CE/b498b0dfb86bf616182acea47d7cc6a2.npz,0.533,0.967
./data/lpd/lpd_cleansed/A/E/Q/TRAEQQU128F933569D/c738baa05055597b7da9cd9a1bb35ded.npz,0.281,0.666
./data/lpd/lpd_cleansed/A/E/W/TRAEWQE128F1459AF6/4ec9962286ab6fe1e33fade94efb410f.npz,0.772,0.938
./data/lpd/lpd_cleansed/A/E/J/TRAEJCN128F4294220/e98c93a53be4b683b21d0f827be2ac86.npz,0.499,0.756
./data/lpd/lpd_cleansed/A/E/O/TRAEOFL128F14A91A2/151e3434252a1cf610a468696cc7b155.npz,0.402,0.69
./data/lpd/lpd_cleansed/A/E/Y/TRAEYLV128F92E6D70/62ac0b388e9d39f9091cd6da469a95f9.npz,0.821,0.947
./data/lpd/lpd_cleansed/A/E/Y/TRAEYSW128F931B57D/52a5866115f1570c835ba4b5b1e7f239.npz,0.851,0.622
./data/lpd/lpd_cleansed/A/E/C/TRAECVB128F9316E44/d20c2e2254fd8bd3c9365aa8fbad74a1.npz,0.594,0.863
./data/lpd/lpd_cleansed/A/E/C/TRAECVI128F931D776/1f21a702ff3f34159cb2a8b22de9659a.npz,0.135,0.845
./data/lpd/lpd_cleansed/A/E/U/TRAEUZS128F4268AE7/c73500e87e48e2de0edb4fe3855dd8b1.npz,0.753,0.961
./data/lpd/lpd_cleansed/A/E/N/TRAENVC128F932266F/7d1da8b452b198623e67c19c4d85413c.npz,0.66,0.827
./data/lpd/lpd_cleansed/A/E/N/TRAENWD128F426C247/e2f7d0f964af49a875499661b4210919.npz,0.531,0.619
./data/lpd/lpd_cleansed/A/E/I/TRAEINL12903CBAC41/71f09187eb54e19d15bd4dbb11fd19f5.npz,0.269,0.812
./data/lpd/lpd_cleansed/A/E/R/TRAERDH12903CB24F2/cee9366fb781ff1f9a51215a88215680.npz,0.798,0.717
./data/lpd/lpd_cleansed/A/E/R/TRAERWQ128F92C2024/67bf61edb9367cae235a8291ff0525ab.npz,0.433,0.413
./data/lpd/lpd_cleansed/A/E/E/TRAEEVW128F4244269/300ba1a982cfe871ec3772ddd346f9b0.npz,0.96,0.606
./data/lpd/lpd_cleansed/F/D/D/TRFDDLG128F93027CA/35ee19cef0fa8cd3f27e9bfa279a5562.npz,0.947,0.877
./data/lpd/lpd_cleansed/F/D/M/TRFDMDU12903CE7172/9bd67d134297a0042edb4cd3ff3681a8.npz,0.388,0.711
./data/lpd/lpd_cleansed/F/D/S/TRFDSKQ128F423C31F/9536a3ba574692c26676d12428a9cd27.npz,0.0384,0.364
./data/lpd/lpd_cleansed/F/D/S/TRFDSIR128F932645A/3815b6300819de1e9efefff18aa94faf.npz,0.192,0.948
./data/lpd/lpd_cleansed/F/D/A/TRFDATM12903CA445B/37cd1d8423e5d5d617cd97d6692b0851.npz,0.0438,0.444
./data/lpd/lpd_cleansed/F/D/A/TRFDAAY12903CDB37B/75c82e085f204d2bb5218844a81ebacb.npz,0.913,0.8
./data/lpd/lpd_cleansed/F/D/W/TRFDWDD128E078E7DC/d430c8aeb47b3f24a73e2a20ae40a52c.npz,0.904,0.696
./data/lpd/lpd_cleansed/F/D/W/TRFDWTF128F42739A0/87f3bb8e225ab977bf7ecde6daa6c428.npz,0.396,0.841
./data/lpd/lpd_cleansed/F/D/J/TRFDJGW12903CEC070/d5ddc7d6b9b7698614ad4b8132e7aee7.npz,0.628,0.876
./data/lpd/lpd_cleansed/F/D/C/TRFDCYI128F9323F6D/e9567b38e993681a5dc0ad7414b385e5.npz,0.142,0.234
./data/lpd/lpd_cleansed/F/D/C/TRFDCPI128F93234B7/fb4bf32baa1a6b708cafa2308f240756.npz,0.329,0.588
./data/lpd/lpd_cleansed/F/D/U/TRFDUVQ128F421F628/3f2b2586e057280f1bab5e275746b6af.npz,0.703,0.553
./data/lpd/lpd_cleansed/F/D/N/TRFDNEH128F93273B8/335136bc48503920876779520258450e.npz,0.473,0.96
./data/lpd/lpd_cleansed/F/D/N/TRFDNRM128F934588F/0887f7cdd448c919f075b74cc815a652.npz,0.752,0.814
./data/lpd/lpd_cleansed/F/D/V/TRFDVKX128F4292ADB/814eb379a0d109ff5b667e8b9c8bf9a8.npz,0.259,0.677
./data/lpd/lpd_cleansed/F/D/I/TRFDIMQ128F4222F6F/e19a4c2ae67add77019adca8c6307485.npz,0.716,0.547
./data/lpd/lpd_cleansed/F/D/I/TRFDIDY128F427E09F/ccddaad67f20186a387743e760771cbf.npz,0.793,0.68
./data/lpd/lpd_cleansed/F/D/P/TRFDPCR128F422B88F/dccec08c4e696a44c87efe44801933d4.npz,0.229,0.564
./data/lpd/lpd_cleansed/F/D/R/TRFDROR128F92D57B9/b23eb7f99a9d4575c29ff7aaa5fbcb16.npz,0.0375,0.597
./data/lpd/lpd_cleansed/F/B/D/TRFBDNJ128F930E73D/e461e786ff52ee350babcc41b6c3ee81.npz,0.69,0.628
./data/lpd/lpd_cleansed/F/B/B/TRFBBYV12903CC4A0F/c245811fa0e99dbf6b4711380ec00083.npz,0.474,0.773
./data/lpd/lpd_cleansed/F/B/K/TRFBKPC128EF3436D4/72b8d5aca15bad5ab5afe348a1019edc.npz,0.812,0.932
./data/lpd/lpd_cleansed/F/B/F/TRFBFMN12903CC2C8D/b4680293c3b8c8cd4ba280df85b69194.npz,0.0969,0.261
./data/lpd/lpd_cleansed/F/B/Q/TRFBQNM128F4288E6D/1f75514bf5a83f9accb6f306df706197.npz,0.551,0.496
./data/lpd/lpd_cleansed/F/B/W/TRFBWGZ128F429F982/9a0208c5eefa89ef1d05a8a2a06acdc8.npz,0.965,0.808
./data/lpd/lpd_cleansed/F/B/J/TRFBJJU128F9315D8F/8b8b78006877f0dc34326dddcdefbd1c.npz,0.113,0.174
./data/lpd/lpd_cleansed/F/B/Z/TRFBZDB128F148D7A4/e04837d1360d72a9988944c0e0548f03.npz,0.37,0.7
./data/lpd/lpd_cleansed/F/B/H/TRFBHGM128F422B915/01006f8d14cc866a3bca857f14d5b0fe.npz,0.359,0.694
./data/lpd/lpd_cleansed/F/B/V/TRFBVEY128F424B30E/a89cc5b69fb4b7c4bde7dd5d7c9d2467.npz,0.228,0.888
./data/lpd/lpd_cleansed/F/B/V/TRFBVZO128F93081FA/61bb3fbb01a1282277db03043c91fa54.npz,0.774,0.766
./data/lpd/lpd_cleansed/F/B/X/TRFBXPP128F4269EFF/69683952500e9aeff37b84d45c374945.npz,0.777,0.734
./data/lpd/lpd_cleansed/F/B/P/TRFBPHM128F1480140/8d99c0655a89eed6e0aa703b7a30cf4f.npz,0.807,0.784
./data/lpd/lpd_cleansed/F/B/G/TRFBGCQ128F4289B0B/0eb286affcc9277264c02be3c7d6f245.npz,0.105,0.169
./data/lpd/lpd_cleansed/F/B/G/TRFBGGJ128F428BCBC/0eeaa947af2669e9b553a25d13f29622.npz,0.315,0.331
./data/lpd/lpd_cleansed/F/B/R/TRFBRVW128F4273984/7a350668b32caa2ae216671f94a85127.npz,0.388,0.385
./data/lpd/lpd_cleansed/F/B/E/TRFBEGC128F4292A18/1b99a6a467455c3ffd72d2881b360cb6.npz,0.788,0.82
./data/lpd/lpd_cleansed/F/K/B/TRFKBGQ12903CA1463/69c9e554d3cb661e9c248bcae30fa6bd.npz,0.886,0.605
./data/lpd/lpd_cleansed/F/K/B/TRFKBTM128F931D388/c4684f2256fbabacbfcc4edb5b8c1287.npz,0.518,0.83
./data/lpd/lpd_cleansed/F/K/K/TRFKKWQ128F427B149/828eecb8de2f365be2d9b955a820d459.npz,0.339,0.982
./data/lpd/lpd_cleansed/F/K/M/TRFKMLX128F9338701/256a9fc2b01c759bb86f3a700820283f.npz,0.439,0.703
./data/lpd/lpd_cleansed/F/K/S/TRFKSHB12903CA5F64/de1fb1e3ebd1b0955df9c108701b58e6.npz,0.194,0.299
./data/lpd/lpd_cleansed/F/K/A/TRFKAEX128F426FEEC/bf385f3d5fe91e20bbe42194757e7ef1.npz,0.643,0.805
./data/lpd/lpd_cleansed/F/K/A/TRFKAKB128F148A1CC/d4d909777e55c5a01fed12e13c021892.npz,0.771,0.526
./data/lpd/lpd_cleansed/F/K/F/TRFKFIR12903CD4FAB/9309ffe2c5b11c002b9c8b270bbec505.npz,0.43,0.706
./data/lpd/lpd_cleansed/F/K/F/TRFKFJO128F426AF22/f6272ab71f5ad21f83a742aaddc9ede4.npz,0.3,0.702
./data/lpd/lpd_cleansed/F/K/F/TRFKFWP128F9328F27/ec29853529b6ea88bdfc1a0c5b2d03c4.npz,0.732,0.717
./data/lpd/lpd_cleansed/F/K/Q/TRFKQJE128EF361017/653b2d2ec53c43f3c73de227ff028321.npz,0.262,0.386
./data/lpd/lpd_cleansed/F/K/Q/TRFKQUZ128F931D65E/1bc9b95dd9c7ef6766bf7cdd62218c60.npz,0.355,0.333
./data/lpd/lpd_cleansed/F/K/J/TRFKJRY128F9309404/fdabd9ad4a9ef0f666b2cae27d8c4775.npz,0.701,0.691
./data/lpd/lpd_cleansed/F/K/J/TRFKJMH12903CF60D0/a7c323d244d7cfdc530fa36db0cdc970.npz,0.627,0.84
./data/lpd/lpd_cleansed/F/K/J/TRFKJMH128F92F9526/396f2cae906a4408b08cf32d2abeca7d.npz,0.817,0.801
./data/lpd/lpd_cleansed/F/K/Y/TRFKYKE12903CCEC16/7bc2241737cedf6dd2ea0e488bd202bd.npz,0.284,0.404
./data/lpd/lpd_cleansed/F/K/Y/TRFKYVR128F42791FD/0e8bb30b9c7d4d6e042928e944a40c81.npz,0.345,0.322
./data/lpd/lpd_cleansed/F/K/Y/TRFKYQP128E078E834/666ce2db238a42de960c5776d6cb8687.npz,0.256,0.32
./data/lpd/lpd_cleansed/F/K/C/TRFKCDX128F425C485/870dcce8cc72d7a2c43d30e1d424aab2.npz,0.23,0.88
./data/lpd/lpd_cleansed/F/K/C/TRFKCES12903C9E6A9/bfdcc570e1fdd4a94c07c503b009a7aa.npz,0.65,0.232
./data/lpd/lpd_cleansed/F/K/Z/TRFKZPF128F14B0500/8cfd9dff944c694f4becaca376e91a85.npz,0.507,0.683
./data/lpd/lpd_cleansed/F/K/N/TRFKNFE128F427A566/8bb1985da421a68d4602d58c258947ba.npz,0.824,0.472
./data/lpd/lpd_cleansed/F/K/V/TRFKVXZ128F42749DA/219316f52530459a3938758a1b14f54f.npz,0.0774,0.0278
./data/lpd/lpd_cleansed/F/K/L/TRFKLTY128F4286C37/6511cffa2b50a41d15a877a52c0a8d01.npz,0.477,0.675
./data/lpd/lpd_cleansed/F/K/X/TRFKXDF128F9336D1E/9fe9ac5477dd6f88018ea4d68b402888.npz,0.374,0.401
./data/lpd/lpd_cleansed/F/K/G/TRFKGXK12903CC8157/637b934a3e166e99a137edac6abf4cbf.npz,0.143,0.396
./data/lpd/lpd_cleansed/F/K/G/TRFKGJG128F1497C8D/8ec964f0a7057fedf1fbb4778de6fd54.npz,0.689,0.841
./data/lpd/lpd_cleansed/F/K/R/TRFKRTH128F145231D/c127daed008dff2606221991f624e952.npz,0.628,0.692
./data/lpd/lpd_cleansed/F/M/D/TRFMDDZ12903CBE38F/3bdd2d228e8f074117c4d5b6b56c6dd5.npz,0.0649,0.605
./data/lpd/lpd_cleansed/F/M/B/TRFMBXG128F92D0587/951458a31ffaedb3f4ed3aa6e81fca85.npz,0.625,0.771
./data/lpd/lpd_cleansed/F/M/K/TRFMKBT128EF345419/c3f6b4c34b76201b6327ef3ee06993b9.npz,0.147,0.555
./data/lpd/lpd_cleansed/F/M/M/TRFMMOE128F1467D48/5ad34bc7dbb6f427042d9bce1dea2e0d.npz,0.97,0.7
./data/lpd/lpd_cleansed/F/M/A/TRFMATK128F930291A/21d2123e7692d2bdfde6bf4bcba692db.npz,0.864,0.748
./data/lpd/lpd_cleansed/F/M/F/TRFMFVF128F9347972/dd72d79ee0a6c3bee7a6d72e0df6109f.npz,0.513,0.467
./data/lpd/lpd_cleansed/F/M/Q/TRFMQWP128F423CCB9/60cbac65c40f577fda042305a97c2e5c.npz,0.647,0.666
./data/lpd/lpd_cleansed/F/M/W/TRFMWLS128F4295EC7/13c432fa74524255c38d56fcaadd0fec.npz,0.509,0.81
./data/lpd/lpd_cleansed/F/M/J/TRFMJWV128F92F0EDB/7bf001a7b251c5614ca5eefeedd45448.npz,0.605,0.286
./data/lpd/lpd_cleansed/F/M/O/TRFMOWK12903CC43C2/0f539308ae86445daf7c1cfddbb12905.npz,0.58,0.899
./data/lpd/lpd_cleansed/F/M/Z/TRFMZPV128F933C7DC/9bd67d134297a0042edb4cd3ff3681a8.npz,0.388,0.711
./data/lpd/lpd_cleansed/F/M/U/TRFMUCA128E07948A1/701ad8c9feb26026c021389683a73977.npz,0.258,0.612
./data/lpd/lpd_cleansed/F/M/N/TRFMNML128F930B6A0/a42aaa8155f34d40da62a98b1c76de80.npz,0.38,0.729
./data/lpd/lpd_cleansed/F/M/N/TRFMNKP128F428ADC0/6c759174be83245e9f2165a6c7d38894.npz,0.731,0.967
./data/lpd/lpd_cleansed/F/M/T/TRFMTTQ128F4295629/608e2610998e01d7dabba358756137cc.npz,0.516,0.647
./data/lpd/lpd_cleansed/F/M/X/TRFMXOZ128F9311DAC/82dd3d974aa3585b72f4502449bfb01e.npz,0.14,0.0307
./data/lpd/lpd_cleansed/F/M/G/TRFMGHE128F92F5DE6/369eabbe57ac09e5ac46a82cf1f154f3.npz,0.758,0.882
./data/lpd/lpd_cleansed/F/M/R/TRFMRWX128F92CA92B/5d75e0c8243f6a53f78791ca6b70cad3.npz,0.623,0.501
./data/lpd/lpd_cleansed/F/M/R/TRFMRRN12903CE8488/7cb73fcd15cd4daa8a72cff4bf841a86.npz,0.37,0.634
./data/lpd/lpd_cleansed/F/S/B/TRFSBUD128F426BDCE/a95458724492619fc78947325d0a5c43.npz,0.97,0.846
./data/lpd/lpd_cleansed/F/S/S/TRFSSXM128F426A9AD/fd14f0d336e204e24f056a02714d4623.npz,0.219,0.926
./data/lpd/lpd_cleansed/F/S/S/TRFSSPS128F423841F/57fcb7a9f87a543f6df4fff8433991a1.npz,0.558,0.905
./data/lpd/lpd_cleansed/F/S/A/TRFSAVM128F93291E8/24a4cb20245a89ee58ec3b941fb4752d.npz,0.282,0.246
./data/lpd/lpd_cleansed/F/S/F/TRFSFEB12903CA144F/039839682a31386adda152110defb0d8.npz,0.433,0.517
./data/lpd/lpd_cleansed/F/S/Q/TRFSQBX12903CA827B/63fe6e58d9200b272f0fc8867f832673.npz,0.198,0.549
./data/lpd/lpd_cleansed/F/S/Q/TRFSQDY128F92E19DA/70abe1e81a31ffc0b511883cc05d2548.npz,0.682,0.933
./data/lpd/lpd_cleansed/F/S/W/TRFSWWZ128F426AC0C/a7bf74575830195a9af45344504c6f3a.npz,0.706,0.651
./data/lpd/lpd_cleansed/F/S/W/TRFSWTA128F42B100B/e705a1dcfa32119470dc7c168c5fdb5e.npz,0.962,0.739
./data/lpd/lpd_cleansed/F/S/J/TRFSJIR128F92CAD0A/5f4fea881a1a1e74db904aec32b909df.npz,0.767,0.821
./data/lpd/lpd_cleansed/F/S/O/TRFSOOQ12903CBA5C8/2330ada91db59950eac4da6cad4aae42.npz,0.531,0.23
./data/lpd/lpd_cleansed/F/S/O/TRFSOET128F92CB772/b3b5fa298c8ab15652632bb1c58eb2d7.npz,0.107,0.154
./data/lpd/lpd_cleansed/F/S/C/TRFSCIN128F92F4AD4/45c4632b73b2cc01348ae635bb83aa86.npz,0.193,0.573
./data/lpd/lpd_cleansed/F/S/Z/TRFSZOC12903D06561/5344cefdf4d8ea6f33944240c8a6e3f7.npz,0.284,0.696
./data/lpd/lpd_cleansed/F/S/U/TRFSUID128F92F2B86/8da4d50d7d229093d640c9940bbb5847.npz,0.892,0.717
./data/lpd/lpd_cleansed/F/S/U/TRFSUOY128F4271FED/9ee3f16988199e7dbc1a012335b7e9cd.npz,0.86,0.897
./data/lpd/lpd_cleansed/F/S/T/TRFSTQL128F933687B/a995a06c865fc0ead641cfa4c4d77173.npz,0.301,0.326
./data/lpd/lpd_cleansed/F/S/I/TRFSIWD128F931BC84/0451f3dec095b8599205fd81888b87ec.npz,0.707,0.956
./data/lpd/lpd_cleansed/F/S/I/TRFSIJZ128E0792052/e4d0e85074989dd8ee8e1dd36f1978ed.npz,0.593,0.626
./data/lpd/lpd_cleansed/F/S/L/TRFSLOX128F422ADA9/e5977830ba91819eb09b3741ad989924.npz,0.122,0.31
